tieneVehiculos;tieneMotos;numVehiculos;numMotos;id_hogar;id_vivienda;ciudad
2;2;0;0;9015045700102703103;901504570010270303;90150
2;2;0;0;9015045700102704103;901504570010270403;90150
2;2;0;0;9015045700102705103;901504570010270503;90150
2;2;0;0;9015045700102706103;901504570010270603;90150
2;2;0;0;9015045700102707103;901504570010270703;90150
2;2;0;0;9015045700303401103;901504570030340103;90150
2;2;0;0;9015045700303402103;901504570030340203;90150
2;2;0;0;9015045700303403103;901504570030340303;90150
2;2;0;0;9015045700303404103;901504570030340403;90150
2;2;0;0;9015045700303405103;901504570030340503;90150
2;2;0;0;9015045700303406103;901504570030340603;90150
2;2;0;0;9015045700303406203;901504570030340603;90150
2;2;0;0;9015045700303407103;901504570030340703;90150
2;2;0;0;9015045750103101102;901504575010310102;90150
2;2;0;0;9015045750103102102;901504575010310202;90150
2;2;0;0;9015045750103103102;901504575010310302;90150
2;2;0;0;9015045750103103202;901504575010310302;90150
2;2;0;0;9015045750103104102;901504575010310402;90150
2;2;0;0;9015045750103105102;901504575010310502;90150
2;2;0;0;9015045750103106102;901504575010310602;90150
2;2;0;0;9015045750103107102;901504575010310702;90150
2;2;0;0;9015046130203701101;901504613020370101;90150
2;2;0;0;9015046130203702101;901504613020370201;90150
1;2;1;0;9015046130203704101;901504613020370401;90150
2;2;0;0;9015046130203705101;901504613020370501;90150
2;2;0;0;9015046130203706101;901504613020370601;90150
2;2;0;0;9015046130203707101;901504613020370701;90150
1;2;1;0;9015046130203709101;901504613020370901;90150
2;2;0;0;9015046240303501103;901504624030350103;90150
2;2;0;0;9015046240303502103;901504624030350203;90150
2;2;0;0;9015046240303503103;901504624030350303;90150
2;2;0;0;9015046240303504103;901504624030350403;90150
1;2;1;0;9015046240303506103;901504624030350603;90150
1;2;1;0;9015046240303507103;901504624030350703;90150
2;2;0;0;9015046240303508103;901504624030350803;90150
1;2;1;0;9015046520203201102;901504652020320102;90150
2;2;0;0;9015046520203202102;901504652020320202;90150
1;2;1;0;9015046520203204102;901504652020320402;90150
1;2;1;0;9015046520203205102;901504652020320502;90150
1;2;1;0;9015046520203206102;901504652020320602;90150
1;2;1;0;9015046520203207102;901504652020320702;90150
1;2;2;0;9015046520203210102;901504652020321002;90150
2;2;0;0;9015046810202901101;901504681020290101;90150
2;2;0;0;9015046810202902101;901504681020290201;90150
2;2;0;0;9015046810202903101;901504681020290301;90150
2;2;0;0;9015046810202904101;901504681020290401;90150
2;2;0;0;9015046810202905101;901504681020290501;90150
1;2;1;0;9015046810202906101;901504681020290601;90150
2;2;0;0;9015046810202907101;901504681020290701;90150
2;2;0;0;9015046950102701103;901504695010270103;90150
2;2;0;0;9015046950102702103;901504695010270203;90150
2;2;0;0;9015046950102703103;901504695010270303;90150
1;2;1;0;9015046950102704103;901504695010270403;90150
2;2;0;0;9015046950102705103;901504695010270503;90150
2;2;0;0;9015046950102706103;901504695010270603;90150
2;1;0;1;9015046950102707103;901504695010270703;90150
2;2;0;0;9015046970202901101;901504697020290101;90150
2;2;0;0;9015046970202902101;901504697020290201;90150
2;1;0;2;9015046970202903101;901504697020290301;90150
2;2;0;0;9015046970202904101;901504697020290401;90150
2;1;0;1;9015046970202905101;901504697020290501;90150
2;2;0;0;9015046970202906101;901504697020290601;90150
2;2;0;0;9015046970202907101;901504697020290701;90150
2;2;0;0;9015047100202901101;901504710020290101;90150
2;2;0;0;9015047100202902101;901504710020290201;90150
2;2;0;0;9015047100202903101;901504710020290301;90150
1;2;1;0;9015047100202904101;901504710020290401;90150
2;2;0;0;9015047100202905101;901504710020290501;90150
2;2;0;0;9015047100202906101;901504710020290601;90150
2;2;0;0;9015047100202907101;901504710020290701;90150
2;2;0;0;9015047120302701103;901504712030270103;90150
2;2;0;0;9015047120302702103;901504712030270203;90150
1;2;1;0;9015047120302703103;901504712030270303;90150
2;2;0;0;9015047120302704103;901504712030270403;90150
2;1;0;1;9015047120302705103;901504712030270503;90150
2;2;0;0;9015047120302706103;901504712030270603;90150
2;2;0;0;9015047120302707103;901504712030270703;90150
2;2;0;0;9015047140202801101;901504714020280101;90150
1;2;1;0;9015047140202802101;901504714020280201;90150
2;2;0;0;9015047140202803101;901504714020280301;90150
2;2;0;0;9015047140202804101;901504714020280401;90150
2;2;0;0;9015047140202805101;901504714020280501;90150
2;2;0;0;9015047140202806101;901504714020280601;90150
2;2;0;0;9015047140202807101;901504714020280701;90150
2;2;0;0;9015047170303201102;901504717030320102;90150
2;2;0;0;9015047170303202102;901504717030320202;90150
2;2;0;0;9015047170303203102;901504717030320302;90150
2;1;0;1;9015047170303204102;901504717030320402;90150
2;2;0;0;9015047170303205102;901504717030320502;90150
2;2;0;0;9015047170303206102;901504717030320602;90150
1;2;1;0;9015047170303208102;901504717030320802;90150
2;2;0;0;9015047220104101102;901504722010410102;90150
2;1;0;1;9015047220104102102;901504722010410202;90150
2;2;0;0;9015047220104103102;901504722010410302;90150
2;2;0;0;9015047220104104102;901504722010410402;90150
2;2;0;0;9015047220104106102;901504722010410602;90150
2;2;0;0;9015047220104107102;901504722010410702;90150
2;2;0;0;9015047220104108102;901504722010410802;90150
2;2;0;0;9015047250204201103;901504725020420103;90150
2;2;0;0;9015047250204203103;901504725020420303;90150
2;2;0;0;9015047250204204103;901504725020420403;90150
2;2;0;0;9015047250204205103;901504725020420503;90150
2;2;0;0;9015047250204206103;901504725020420603;90150
2;2;0;0;9015047250204207103;901504725020420703;90150
2;2;0;0;9015047250204208103;901504725020420803;90150
2;2;0;0;9015047250204208203;901504725020420803;90150
2;2;0;0;9015047300203401103;901504730020340103;90150
2;2;0;0;9015047300203402103;901504730020340203;90150
2;2;0;0;9015047300203403103;901504730020340303;90150
2;2;0;0;9015047300203404103;901504730020340403;90150
2;2;0;0;9015047300203405103;901504730020340503;90150
2;2;0;0;9015047300203406103;901504730020340603;90150
2;2;0;0;9015047300203407103;901504730020340703;90150
2;1;0;1;9015047370103101102;901504737010310102;90150
1;2;1;0;9015047370103102102;901504737010310202;90150
2;2;0;0;9015047370103103102;901504737010310302;90150
2;2;0;0;9015047370103104102;901504737010310402;90150
2;2;0;0;9015047370103105102;901504737010310502;90150
2;2;0;0;9015047370103106102;901504737010310602;90150
2;2;0;0;9015047370103107102;901504737010310702;90150
1;2;1;0;9015047430202501101;901504743020250101;90150
2;1;0;1;9015047430202502101;901504743020250201;90150
1;2;1;0;9015047430202503101;901504743020250301;90150
2;2;0;0;9015047430202504101;901504743020250401;90150
2;2;0;0;9015047430202505101;901504743020250501;90150
2;2;0;0;9015047430202506101;901504743020250601;90150
2;2;0;0;9015047430202507101;901504743020250701;90150
2;2;0;0;9015047730102801101;901504773010280101;90150
1;2;1;0;9015047730102802101;901504773010280201;90150
2;2;0;0;9015047730102803101;901504773010280301;90150
2;2;0;0;9015047730102804101;901504773010280401;90150
1;2;1;0;9015047730102805101;901504773010280501;90150
2;2;0;0;9015047730102806101;901504773010280601;90150
2;2;0;0;9015047730102807101;901504773010280701;90150
2;2;0;0;9015047760403501103;901504776040350103;90150
2;2;0;0;9015047760403502103;901504776040350203;90150
2;2;0;0;9015047760403504103;901504776040350403;90150
2;1;0;1;9015047760403505103;901504776040350503;90150
2;2;0;0;9015047760403506103;901504776040350603;90150
2;2;0;0;9015047760403507103;901504776040350703;90150
2;2;0;0;9015047760403508103;901504776040350803;90150
2;2;0;0;9015047760504201103;901504776050420103;90150
2;2;0;0;9015047760504203103;901504776050420303;90150
2;2;0;0;9015047760504204103;901504776050420403;90150
2;1;0;1;9015047760504205103;901504776050420503;90150
2;2;0;0;9015047760504206103;901504776050420603;90150
2;2;0;0;9015047910304202103;901504791030420203;90150
2;2;0;0;9015047910304203103;901504791030420303;90150
2;2;0;0;9015047910304204103;901504791030420403;90150
2;2;0;0;9015047910304206103;901504791030420603;90150
2;2;0;0;9015047910304207103;901504791030420703;90150
1;2;1;0;9015047910304208103;901504791030420803;90150
2;2;0;0;9015047980302501101;901504798030250101;90150
2;2;0;0;9015047980302502101;901504798030250201;90150
2;2;0;0;9015047980302503101;901504798030250301;90150
2;2;0;0;9015047980302504101;901504798030250401;90150
2;2;0;0;9015047980302505101;901504798030250501;90150
2;2;0;0;9015047980302506101;901504798030250601;90150
2;2;0;0;9015047980302507101;901504798030250701;90150
2;2;0;0;9015048010103701101;901504801010370101;90150
2;2;0;0;9015048010103702101;901504801010370201;90150
2;2;0;0;9015048010103703101;901504801010370301;90150
2;2;0;0;9015048010103704101;901504801010370401;90150
2;2;0;0;9015048010103706101;901504801010370601;90150
2;2;0;0;9015048010103707101;901504801010370701;90150
2;1;0;1;9015048010103708101;901504801010370801;90150
2;2;0;0;9015048040103701101;901504804010370101;90150
2;2;0;0;9015048040103702101;901504804010370201;90150
2;2;0;0;9015048040103703101;901504804010370301;90150
2;1;0;1;9015048040103704101;901504804010370401;90150
2;2;0;0;9015048040103705101;901504804010370501;90150
2;2;0;0;9015048040103706101;901504804010370601;90150
2;2;0;0;9015048040103707101;901504804010370701;90150
2;2;0;0;9015048040103707201;901504804010370701;90150
2;2;0;0;9015048100102701103;901504810010270103;90150
2;2;0;0;9015048100102702103;901504810010270203;90150
2;2;0;0;9015048100102703103;901504810010270303;90150
2;1;0;1;9015048100102704103;901504810010270403;90150
2;2;0;0;9015048100102705103;901504810010270503;90150
2;2;0;0;9015048100102706103;901504810010270603;90150
2;2;0;0;9015048100102707103;901504810010270703;90150
2;2;0;0;9015048340302601102;901504834030260102;90150
2;2;0;0;9015048340302602102;901504834030260202;90150
2;2;0;0;9015048340302603102;901504834030260302;90150
2;2;0;0;9015048340302604102;901504834030260402;90150
2;2;0;0;9015048340302605102;901504834030260502;90150
2;1;0;1;9015048340302606102;901504834030260602;90150
2;2;0;0;9015048340302607102;901504834030260702;90150
2;2;0;0;9015048500203101102;901504850020310102;90150
1;2;1;0;9015048500203102102;901504850020310202;90150
2;2;0;0;9015048500203103102;901504850020310302;90150
2;2;0;0;9015048500203104102;901504850020310402;90150
2;2;0;0;9015048500203105102;901504850020310502;90150
2;2;0;0;9015048500203106102;901504850020310602;90150
2;2;0;0;9015048500203107102;901504850020310702;90150
2;2;0;0;9015048690202601102;901504869020260102;90150
2;2;0;0;9015048690202602102;901504869020260202;90150
2;2;0;0;9015048690202603102;901504869020260302;90150
2;2;0;0;9015048690202604102;901504869020260402;90150
2;2;0;0;9015048690202605102;901504869020260502;90150
2;2;0;0;9015048690202606102;901504869020260602;90150
2;2;0;0;9015048690202607102;901504869020260702;90150
1;2;1;0;9015048750102601102;901504875010260102;90150
2;2;0;0;9015048750102602102;901504875010260202;90150
2;2;0;0;9015048750102603102;901504875010260302;90150
2;1;0;1;9015048750102604102;901504875010260402;90150
2;2;0;0;9015048750102605102;901504875010260502;90150
2;2;0;0;9015048750102606102;901504875010260602;90150
2;2;0;0;9015048750102607102;901504875010260702;90150
1;2;1;0;9015048860304101102;901504886030410102;90150
1;2;1;0;9015048860304102102;901504886030410202;90150
2;2;0;0;9015048860304103102;901504886030410302;90150
1;2;1;0;9015048860304104102;901504886030410402;90150
2;2;0;0;9015048860304105102;901504886030410502;90150
2;1;0;1;9015048860304107102;901504886030410702;90150
1;1;3;1;9015048860304109102;901504886030410902;90150
2;2;0;0;9015048900203701101;901504890020370101;90150
2;2;0;0;9015048900203702101;901504890020370201;90150
1;1;1;1;9015048900203703101;901504890020370301;90150
1;2;1;0;9015048900203704101;901504890020370401;90150
2;1;0;1;9015048900203705101;901504890020370501;90150
2;2;0;0;9015048900203706101;901504890020370601;90150
2;2;0;0;9015048900203707101;901504890020370701;90150
2;2;0;0;9015049010503101102;901504901050310102;90150
2;2;0;0;9015049010503102102;901504901050310202;90150
2;2;0;0;9015049010503103102;901504901050310302;90150
2;1;0;1;9015049010503105102;901504901050310502;90150
2;2;0;0;9015049010503106102;901504901050310602;90150
2;1;0;1;9015049010503107102;901504901050310702;90150
1;2;1;0;9015049010503108102;901504901050310802;90150
1;2;1;0;9015049070102701103;901504907010270103;90150
1;2;2;0;9015049070102702103;901504907010270203;90150
2;2;0;0;9015049070102703103;901504907010270303;90150
1;2;1;0;9015049070102704103;901504907010270403;90150
2;2;0;0;9015049070102705103;901504907010270503;90150
2;2;0;0;9015049070102706103;901504907010270603;90150
1;2;1;0;9015049070102707103;901504907010270703;90150
2;2;0;0;9015049090304203103;901504909030420303;90150
1;2;1;0;9015049090304204103;901504909030420403;90150
2;2;0;0;9015049090304205103;901504909030420503;90150
2;2;0;0;9015049090304206103;901504909030420603;90150
2;1;0;1;9015049090304206203;901504909030420603;90150
2;2;0;0;9015049090304208103;901504909030420803;90150
2;2;0;0;9015049090304209103;901504909030420903;90150
2;2;0;0;9015049090304210103;901504909030421003;90150
2;2;0;0;9015049140104201103;901504914010420103;90150
2;2;0;0;9015049140104204103;901504914010420403;90150
2;2;0;0;9015049140104206103;901504914010420603;90150
2;2;0;0;9015049140104207103;901504914010420703;90150
1;2;1;0;9015049140104209103;901504914010420903;90150
2;2;0;0;9015049140104210103;901504914010421003;90150
2;2;0;0;9015049390403502103;901504939040350203;90150
1;2;1;0;9015049390403503103;901504939040350303;90150
2;2;0;0;9015049390403504103;901504939040350403;90150
2;2;0;0;9015049390403505103;901504939040350503;90150
2;2;0;0;9015049390403506103;901504939040350603;90150
2;2;0;0;9015049390403507103;901504939040350703;90150
2;2;0;0;9015049400103401103;901504940010340103;90150
2;2;0;0;9015049400103402103;901504940010340203;90150
2;2;0;0;9015049400103403103;901504940010340303;90150
2;1;0;1;9015049400103404103;901504940010340403;90150
2;2;0;0;9015049400103405103;901504940010340503;90150
2;2;0;0;9015049400103406103;901504940010340603;90150
2;2;0;0;9015049400103407103;901504940010340703;90150
2;2;0;0;9015049590102601102;901504959010260102;90150
2;2;0;0;9015049590102602102;901504959010260202;90150
1;2;1;0;9015049590102603102;901504959010260302;90150
2;2;0;0;9015049590102604102;901504959010260402;90150
2;2;0;0;9015049590102605102;901504959010260502;90150
2;2;0;0;9015049590102606102;901504959010260602;90150
1;2;1;0;9015049590102607102;901504959010260702;90150
2;2;0;0;9015049720202701103;901504972020270103;90150
2;1;0;1;9015049720202702103;901504972020270203;90150
1;2;1;0;9015049720202703103;901504972020270303;90150
2;2;0;0;9015049720202704103;901504972020270403;90150
2;2;0;0;9015049720202705103;901504972020270503;90150
2;2;0;0;9015049720202706103;901504972020270603;90150
2;2;0;0;9015049720202707103;901504972020270703;90150
2;2;0;0;9015049760102901101;901504976010290101;90150
1;2;1;0;9015049760102902101;901504976010290201;90150
2;2;0;0;9015049760102903101;901504976010290301;90150
2;2;0;0;9015049760102904101;901504976010290401;90150
2;2;0;0;9015049760102905101;901504976010290501;90150
2;2;0;0;9015049760102906101;901504976010290601;90150
1;2;1;0;9015049760102907101;901504976010290701;90150
2;2;0;0;9015050270304101102;901505027030410102;90150
2;2;0;0;9015050270304105102;901505027030410502;90150
1;2;1;0;9015050270304106102;901505027030410602;90150
2;2;0;0;9015050270304107102;901505027030410702;90150
2;2;0;0;9015050270304109102;901505027030410902;90150
2;1;0;1;9015050270304110102;901505027030411002;90150
2;2;0;0;9015050310102901101;901505031010290101;90150
2;2;0;0;9015050310102902101;901505031010290201;90150
2;2;0;0;9015050310102903101;901505031010290301;90150
2;2;0;0;9015050310102905101;901505031010290501;90150
2;2;0;0;9015050310102906101;901505031010290601;90150
2;1;0;1;9015050310102907101;901505031010290701;90150
2;1;0;1;9015050310102909101;901505031010290901;90150
2;2;0;0;9015050410303401103;901505041030340103;90150
2;2;0;0;9015050410303402103;901505041030340203;90150
2;2;0;0;9015050410303403103;901505041030340303;90150
1;2;1;0;9015050410303404103;901505041030340403;90150
2;2;0;0;9015050410303405103;901505041030340503;90150
2;2;0;0;9015050410303406103;901505041030340603;90150
2;2;0;0;9015050410303407103;901505041030340703;90150
2;2;0;0;9015050430202501101;901505043020250101;90150
1;2;1;0;9015050430202502101;901505043020250201;90150
2;2;0;0;9015050430202503101;901505043020250301;90150
2;2;0;0;9015050430202504101;901505043020250401;90150
1;2;1;0;9015050430202505101;901505043020250501;90150
2;1;0;1;9015050430202506101;901505043020250601;90150
2;2;0;0;9015050430202507101;901505043020250701;90150
2;2;0;0;9015050680202801101;901505068020280101;90150
2;2;0;0;9015050680202802101;901505068020280201;90150
2;2;0;0;9015050680202803101;901505068020280301;90150
2;2;0;0;9015050680202804101;901505068020280401;90150
1;2;1;0;9015050680202805101;901505068020280501;90150
1;2;1;0;9015050680202806101;901505068020280601;90150
2;2;0;0;9015050680202807101;901505068020280701;90150
2;2;0;0;9015050680303501103;901505068030350103;90150
1;2;1;0;9015050680303502103;901505068030350203;90150
2;2;0;0;9015050680303503103;901505068030350303;90150
2;2;0;0;9015050680303504103;901505068030350403;90150
2;2;0;0;9015050680303505103;901505068030350503;90150
2;2;0;0;9015050680303506103;901505068030350603;90150
2;2;0;0;9015050680303507103;901505068030350703;90150
1;2;1;0;9015050830103702101;901505083010370201;90150
2;2;0;0;9015050830103704101;901505083010370401;90150
2;2;0;0;9015050830103705101;901505083010370501;90150
2;2;0;0;9015050830103706101;901505083010370601;90150
2;2;0;0;9015050830103707101;901505083010370701;90150
2;2;0;0;9015050830103709101;901505083010370901;90150
2;2;0;0;9015050830103710101;901505083010371001;90150
2;1;0;1;9015050890303502103;901505089030350203;90150
2;2;0;0;9015050890303503103;901505089030350303;90150
2;2;0;0;9015050890303505103;901505089030350503;90150
2;2;0;0;9015050890303506103;901505089030350603;90150
1;2;1;0;9015050890303507103;901505089030350703;90150
2;2;0;0;9015050890303508103;901505089030350803;90150
2;2;0;0;9015050920203101102;901505092020310102;90150
2;2;0;0;9015050920203102102;901505092020310202;90150
2;2;0;0;9015050920203102202;901505092020310202;90150
2;2;0;0;9015050920203102302;901505092020310202;90150
2;2;0;0;9015050920203103102;901505092020310302;90150
2;2;0;0;9015050920203104102;901505092020310402;90150
2;2;0;0;9015050920203105102;901505092020310502;90150
2;2;0;0;9015050920203106102;901505092020310602;90150
2;2;0;0;9015050920203107102;901505092020310702;90150
2;2;0;0;9015051240203201102;901505124020320102;90150
2;2;0;0;9015051240203202102;901505124020320202;90150
2;2;0;0;9015051240203203102;901505124020320302;90150
2;1;0;1;9015051240203204102;901505124020320402;90150
2;2;0;0;9015051240203205102;901505124020320502;90150
2;2;0;0;9015051240203206102;901505124020320602;90150
2;2;0;0;9015051240203207102;901505124020320702;90150
2;2;0;0;9015051240302801101;901505124030280101;90150
2;2;0;0;9015051240302802101;901505124030280201;90150
2;2;0;0;9015051240302803101;901505124030280301;90150
1;2;1;0;9015051240302804101;901505124030280401;90150
2;2;0;0;9015051240302805101;901505124030280501;90150
2;1;0;1;9015051240302806101;901505124030280601;90150
1;2;1;0;9015051240302807101;901505124030280701;90150
2;1;0;1;9015051270404101102;901505127040410102;90150
2;2;0;0;9015051270404102102;901505127040410202;90150
2;2;0;0;9015051270404103102;901505127040410302;90150
2;2;0;0;9015051270404104102;901505127040410402;90150
1;2;1;0;9015051270404105102;901505127040410502;90150
1;2;1;0;9015051270404106102;901505127040410602;90150
2;2;0;0;9015051270404107102;901505127040410702;90150
2;2;0;0;9015051280302501101;901505128030250101;90150
2;2;0;0;9015051280302502101;901505128030250201;90150
2;2;0;0;9015051280302504101;901505128030250401;90150
2;2;0;0;9015051280302505101;901505128030250501;90150
2;2;0;0;9015051280302506101;901505128030250601;90150
2;2;0;0;9015051280302507101;901505128030250701;90150
2;2;0;0;9015051280302508101;901505128030250801;90150
2;2;0;0;9015051300303101102;901505130030310102;90150
2;1;0;1;9015051300303102102;901505130030310202;90150
2;2;0;0;9015051300303103102;901505130030310302;90150
2;2;0;0;9015051300303105102;901505130030310502;90150
2;1;0;1;9015051300303107102;901505130030310702;90150
2;2;0;0;9015051300303108102;901505130030310802;90150
2;2;0;0;9015051300303109102;901505130030310902;90150
2;2;0;0;9015051570303101102;901505157030310102;90150
2;2;0;0;9015051570303102102;901505157030310202;90150
2;2;0;0;9015051570303103102;901505157030310302;90150
2;2;0;0;9015051570303104102;901505157030310402;90150
2;2;0;0;9015051570303106102;901505157030310602;90150
2;1;0;1;9015051570303107102;901505157030310702;90150
2;2;0;0;9015051570303108102;901505157030310802;90150
2;2;0;0;9015051740402901101;901505174040290101;90150
2;2;0;0;9015051740402902101;901505174040290201;90150
2;2;0;0;9015051740402903101;901505174040290301;90150
2;2;0;0;9015051740402904101;901505174040290401;90150
2;2;0;0;9015051740402905101;901505174040290501;90150
2;2;0;0;9015051740402906101;901505174040290601;90150
2;2;0;0;9015051740402907101;901505174040290701;90150
2;2;0;0;9015051900103201102;901505190010320102;90150
2;2;0;0;9015051900103202102;901505190010320202;90150
2;2;0;0;9015051900103203102;901505190010320302;90150
2;2;0;0;9015051900103204102;901505190010320402;90150
2;2;0;0;9015051900103205102;901505190010320502;90150
2;2;0;0;9015051900103206102;901505190010320602;90150
2;2;0;0;9015051900103207102;901505190010320702;90150
2;1;0;1;9015051970203702101;901505197020370201;90150
2;2;0;0;9015051970203704101;901505197020370401;90150
2;2;0;0;9015051970203705101;901505197020370501;90150
2;2;0;0;9015051970203707101;901505197020370701;90150
2;2;0;0;9015051970203708101;901505197020370801;90150
2;2;0;0;9015051970203709101;901505197020370901;90150
2;2;0;0;9015052270404101102;901505227040410102;90150
2;2;0;0;9015052270404102102;901505227040410202;90150
2;2;0;0;9015052270404103102;901505227040410302;90150
1;2;1;0;9015052270404105102;901505227040410502;90150
2;2;0;0;9015052270404106102;901505227040410602;90150
2;2;0;0;9015052270404108102;901505227040410802;90150
2;2;0;0;9015052270404109102;901505227040410902;90150
2;2;0;0;9015052310103701101;901505231010370101;90150
2;2;0;0;9015052310103702101;901505231010370201;90150
2;2;0;0;9015052310103703101;901505231010370301;90150
2;2;0;0;9015052310103704101;901505231010370401;90150
2;2;0;0;9015052310103708101;901505231010370801;90150
2;2;0;0;9015052310103709101;901505231010370901;90150
2;2;0;0;9015052400103101102;901505240010310102;90150
2;2;0;0;9015052400103102102;901505240010310202;90150
2;2;0;0;9015052400103103102;901505240010310302;90150
2;2;0;0;9015052400103104102;901505240010310402;90150
2;2;0;0;9015052400103105102;901505240010310502;90150
1;2;1;0;9015052400103106102;901505240010310602;90150
1;2;1;0;9015052400103107102;901505240010310702;90150
2;2;0;0;9015052420103501103;901505242010350103;90150
2;2;0;0;9015052420103502103;901505242010350203;90150
2;2;0;0;9015052420103503103;901505242010350303;90150
2;2;0;0;9015052420103504103;901505242010350403;90150
2;2;0;0;9015052420103505103;901505242010350503;90150
1;2;1;0;9015052420103506103;901505242010350603;90150
1;2;1;0;9015052420103507103;901505242010350703;90150
2;2;0;0;9015052450302901101;901505245030290101;90150
2;2;0;0;9015052450302902101;901505245030290201;90150
1;2;1;0;9015052450302903101;901505245030290301;90150
1;2;1;0;9015052450302904101;901505245030290401;90150
1;2;1;0;9015052450302905101;901505245030290501;90150
1;2;1;0;9015052450302906101;901505245030290601;90150
2;2;0;0;9015052450302907101;901505245030290701;90150
2;2;0;0;9015052480402501101;901505248040250101;90150
1;2;2;0;9015052480402502101;901505248040250201;90150
2;2;0;0;9015052480402503101;901505248040250301;90150
2;2;0;0;9015052480402504101;901505248040250401;90150
2;2;0;0;9015052480402505101;901505248040250501;90150
2;2;0;0;9015052480402506101;901505248040250601;90150
2;2;0;0;9015052480402507101;901505248040250701;90150
2;2;0;0;9015052530302701103;901505253030270103;90150
2;1;0;1;9015052530302702103;901505253030270203;90150
2;2;0;0;9015052530302703103;901505253030270303;90150
2;2;0;0;9015052530302704103;901505253030270403;90150
2;2;0;0;9015052530302705103;901505253030270503;90150
2;2;0;0;9015052530302706103;901505253030270603;90150
2;1;0;1;9015052530302707103;901505253030270703;90150
2;2;0;0;9015052750303201102;901505275030320102;90150
2;2;0;0;9015052750303203102;901505275030320302;90150
2;2;0;0;9015052750303204102;901505275030320402;90150
1;2;1;0;9015052750303205102;901505275030320502;90150
2;1;0;1;9015052750303206102;901505275030320602;90150
2;2;0;0;9015052750303207102;901505275030320702;90150
2;2;0;0;9015052750303208102;901505275030320802;90150
2;2;0;0;9015052760303401103;901505276030340103;90150
2;1;0;1;9015052760303402103;901505276030340203;90150
2;1;0;1;9015052760303403103;901505276030340303;90150
1;2;1;0;9015052760303404103;901505276030340403;90150
2;2;0;0;9015052760303405103;901505276030340503;90150
2;2;0;0;9015052760303406103;901505276030340603;90150
2;2;0;0;9015052760303407103;901505276030340703;90150
2;2;0;0;9015052950102601102;901505295010260102;90150
2;2;0;0;9015052950102602102;901505295010260202;90150
2;2;0;0;9015052950102603102;901505295010260302;90150
2;2;0;0;9015052950102604102;901505295010260402;90150
2;1;0;1;9015052950102605102;901505295010260502;90150
2;2;0;0;9015052950102606102;901505295010260602;90150
2;2;0;0;9015052950102607102;901505295010260702;90150
2;1;0;1;9015053210303201102;901505321030320102;90150
2;2;0;0;9015053210303202102;901505321030320202;90150
2;2;0;0;9015053210303203102;901505321030320302;90150
2;2;0;0;9015053210303204102;901505321030320402;90150
2;2;0;0;9015053210303205102;901505321030320502;90150
2;2;0;0;9015053210303206102;901505321030320602;90150
2;2;0;0;9015053210303207102;901505321030320702;90150
2;2;0;0;9015053230702601102;901505323070260102;90150
2;2;0;0;9015053230702602102;901505323070260202;90150
2;2;0;0;9015053230702603102;901505323070260302;90150
2;2;0;0;9015053230702604102;901505323070260402;90150
2;2;0;0;9015053230702605102;901505323070260502;90150
2;2;0;0;9015053230702606102;901505323070260602;90150
2;2;0;0;9015053230702607102;901505323070260702;90150
2;2;0;0;9015053250204201103;901505325020420103;90150
2;2;0;0;9015053250204202103;901505325020420203;90150
2;2;0;0;9015053250204203103;901505325020420303;90150
2;2;0;0;9015053250204204103;901505325020420403;90150
2;1;0;1;9015053250204205103;901505325020420503;90150
1;2;1;0;9015053250204207103;901505325020420703;90150
2;2;0;0;9015053250204208103;901505325020420803;90150
2;1;0;1;9015053250302801101;901505325030280101;90150
1;2;1;0;9015053250302802101;901505325030280201;90150
2;2;0;0;9015053250302803101;901505325030280301;90150
2;2;0;0;9015053250302804101;901505325030280401;90150
1;2;1;0;9015053250302805101;901505325030280501;90150
2;2;0;0;9015053250302806101;901505325030280601;90150
2;2;0;0;9015053250302807101;901505325030280701;90150
2;2;0;0;9015053290202701103;901505329020270103;90150
2;2;0;0;9015053290202702103;901505329020270203;90150
2;2;0;0;9015053290202703103;901505329020270303;90150
2;2;0;0;9015053290202704103;901505329020270403;90150
2;2;0;0;9015053290202705103;901505329020270503;90150
2;2;0;0;9015053290202706103;901505329020270603;90150
2;2;0;0;9015053290202707103;901505329020270703;90150
2;2;0;0;9015053370102501101;901505337010250101;90150
2;2;0;0;9015053370102502101;901505337010250201;90150
2;2;0;0;9015053370102503101;901505337010250301;90150
1;2;1;0;9015053370102504101;901505337010250401;90150
1;2;1;0;9015053370102505101;901505337010250501;90150
2;2;0;0;9015053370102506101;901505337010250601;90150
2;2;0;0;9015053370102507101;901505337010250701;90150
2;2;0;0;9015053380104101102;901505338010410102;90150
2;2;0;0;9015053380104102102;901505338010410202;90150
2;2;0;0;9015053380104103102;901505338010410302;90150
2;2;0;0;9015053380104104102;901505338010410402;90150
2;2;0;0;9015053380104105102;901505338010410502;90150
2;2;0;0;9015053380104106102;901505338010410602;90150
2;2;0;0;9015053380104107102;901505338010410702;90150
2;1;0;2;9015053440102701103;901505344010270103;90150
2;1;0;1;9015053440102702103;901505344010270203;90150
2;2;0;0;9015053440102703103;901505344010270303;90150
1;2;1;0;9015053440102704103;901505344010270403;90150
2;2;0;0;9015053440102705103;901505344010270503;90150
2;2;0;0;9015053440102706103;901505344010270603;90150
1;1;1;1;9015053440102707103;901505344010270703;90150
2;2;0;0;9015053450502601102;901505345050260102;90150
